Handle,Filename,Shopify_CDN_URL,File_GID,Outcome
credenza-storage-storage-with-locks,g79UJJbmHU48zzJoHAABp,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/g79UJJbmHU48zzJoHAABp_6eab762d-a1e1-4064-87be-374b45068b7c.jpg?v=1777134197,,NOT_FOUND
links-custom-reception-unit-60x72,ktDjGsK7MiwtbkX72qs-2,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/ktDjGsK7MiwtbkX72qs-2_bf3df8c2-0404-4e03-8d40-8b34a18a638f.jpg?v=1777134200,,NOT_FOUND
links-custom-reception-unit-60x72,YMxFjfyaQoV7NbgKkIhpc,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/YMxFjfyaQoV7NbgKkIhpc_924d2124-7882-47ce-b1d5-7c63d32b7b2f.jpg?v=1777134203,,NOT_FOUND
links-custom-reception-unit-60x72,97G_kA_CRA-96F4-iENyZ,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/97G_kA_CRA-96F4-iENyZ_e760a6b3-b01d-476d-b925-e3b3c687f436.jpg?v=1777134205,,NOT_FOUND
wardrobe-storage-cabinet-htwlevsr7218,Pi4s02BMRYa7Nhlsgd_Zk,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Pi4s02BMRYa7Nhlsgd_Zk_9e2dc1b8-84a7-41e0-a837-5950e8e74801.jpg?v=1777134208,,NOT_FOUND
wardrobe-storage-cabinet-htwlevsr7218,cx_Zj2xzbrcpxKSIptwRK,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/cx_Zj2xzbrcpxKSIptwRK_d10cb97b-9245-49a1-839d-a33fd5dffeb6.jpg?v=1777134211,,NOT_FOUND
wardrobe-storage-cabinet-htwlevsr7218,8VP4ToK6HI5idKQPHuFQL,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/8VP4ToK6HI5idKQPHuFQL_c8f3eadf-33e0-40d0-97bf-d20b0d444f38.jpg?v=1777134213,,NOT_FOUND
l-shape-suire,MPX_y3zUIB0vILWqr9Zr6,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/MPX_y3zUIB0vILWqr9Zr6_14d61679-9725-43d4-9ca9-556c4179e6df.jpg?v=1777134216,,NOT_FOUND
l-shape-suire,-6M-pBIBNKmh75chaxuJn,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/6M-pBIBNKmh75chaxuJn_1ca61787-63de-4c32-beb6-e25fc79fbe99.jpg?v=1777134219,,NOT_FOUND
l-shape-suire,9BuDFzXrQD9_0QUlUPfuw,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/9BuDFzXrQD9_0QUlUPfuw_c050de02-1016-4124-9045-bb3204827bcf.jpg?v=1777134221,,NOT_FOUND
offices-to-go-newland-l-shaped-suite-nlp420,XOvT8W5MIaOkDWw4-c0jK,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/XOvT8W5MIaOkDWw4-c0jK_70f6e4e9-9fe7-40e1-b435-7187902627d8.jpg?v=1777134224,,NOT_FOUND
offices-to-go-newland-l-shaped-suite-nlp420,vecihqoy0hQmPZ1QQPyGb,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/vecihqoy0hQmPZ1QQPyGb_96ee9075-c1ce-4c06-9843-f09a4dc40bd6.jpg?v=1777134227,,NOT_FOUND
offices-to-go-newland-l-shaped-suite-nlp420,ePMLte9vEJWx0FoctljBx,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/ePMLte9vEJWx0FoctljBx_ffc05e6a-9581-41f6-bea0-3950310ebb4c.jpg?v=1777134229,,NOT_FOUND
meeting-table,IuWTA451Y-K5c3k6YSwFz,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/IuWTA451Y-K5c3k6YSwFz_3f80f4f5-68c3-417c-832e-5797b6aee962.jpg?v=1777134232,,NOT_FOUND
meeting-table,rQL6Gq0x5K-uZk2gLJdtW,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/rQL6Gq0x5K-uZk2gLJdtW_45c70d85-6257-40ba-a35a-6d8bc5cd9928.jpg?v=1777134235,,NOT_FOUND
meeting-table,-ftjSdAhlJjJexxFTKqaf,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/ftjSdAhlJjJexxFTKqaf_412c7603-6eb5-4809-a08b-601e1d4551a4.jpg?v=1777134237,,NOT_FOUND
storage-cabinet-with-doors,M7q94oFo_aZmOty4LgM-S,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/M7q94oFo_aZmOty4LgM-S_e6f5b89c-00eb-42d7-a90d-4d0c12261946.jpg?v=1777134240,,NOT_FOUND
storage-cabinet-with-doors,BEglsH0jPLaU4UMpyd7p6,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/BEglsH0jPLaU4UMpyd7p6_262e31b9-8a51-499e-8f32-7607973a1a4c.jpg?v=1777134243,,NOT_FOUND
storage-cabinet-with-doors,5yuBCndrv3b7nLh0RAPP8,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/5yuBCndrv3b7nLh0RAPP8_1d2876b5-d2ac-4ac0-9c99-aa466408626a.jpg?v=1777134245,,NOT_FOUND
display-shelving,8-DZKDtIIGyBPX8WmTE53,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/8-DZKDtIIGyBPX8WmTE53_d1f6613a-9bb0-417c-bfba-5e48d378802c.jpg?v=1777134248,,NOT_FOUND
display-shelving,02PA4ECFg-uHTbKINfgMd,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/02PA4ECFg-uHTbKINfgMd_13d6faf2-a572-48c4-ae3e-049eebc41c6d.jpg?v=1777134251,,NOT_FOUND
display-shelving,rV8Qyk_yBeH1wQV9eLZqn,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/rV8Qyk_yBeH1wQV9eLZqn_d752bd72-b3eb-45fa-a557-ea7fb28ff0f3.jpg?v=1777134253,,NOT_FOUND
av-stand-sa-81-3016,Uny9KLYVRelxAzFcp4xip,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Uny9KLYVRelxAzFcp4xip_afaf176b-87aa-4e78-82db-d5afdb640b43.jpg?v=1777134257,,NOT_FOUND
av-stand-sa-81-3016,MNHDW7LX13laQspafAgUj,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/MNHDW7LX13laQspafAgUj_07b5b2bf-d36f-4c2b-97db-8e9b20b04a88.jpg?v=1777134259,,NOT_FOUND
av-stand-sa-81-3016,Dxit73kHvMj28IlfMLvsT,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Dxit73kHvMj28IlfMLvsT_3141800a-e8c2-411a-a58a-1a44df7003b7.jpg?v=1777134262,,NOT_FOUND
quick-assembly-height-adjustable-base,cslljTZwlFUHVds4OAVUj,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/cslljTZwlFUHVds4OAVUj_3968fc9e-ed28-4b1f-b8b4-3fe191c9bd71.jpg?v=1777134265,,NOT_FOUND
quick-assembly-height-adjustable-base,-a-3N5asmMoMeLkJO3hKX,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/a-3N5asmMoMeLkJO3hKX_6093fcf7-c571-40aa-931a-cb10a8d76f3f.jpg?v=1777134267,,NOT_FOUND
quick-assembly-height-adjustable-base,baIOIMPAgcWXlo1lRS0wW,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/baIOIMPAgcWXlo1lRS0wW_1c82d82e-4287-424d-8da3-3ea8f860655f.jpg?v=1777134269,,NOT_FOUND
round-table-cross-base-8-colours,rBw4AEElOlTNegJVK6ee4,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/rBw4AEElOlTNegJVK6ee4_67e2cbe6-ba3c-4108-ad3a-9d6153af656a.jpg?v=1777134273,,NOT_FOUND
round-table-cross-base-8-colours,L-Sz2HrYrYBBlnIQROFbh,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/L-Sz2HrYrYBBlnIQROFbh_82d3264a-5bf5-411a-a961-f3065aa7c56b.jpg?v=1777134275,,NOT_FOUND
round-table-cross-base-8-colours,SFuiZHcpi1DW2hGIqaeMr,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/SFuiZHcpi1DW2hGIqaeMr_25e10854-0ec6-4a04-977a-f13d96fc6cbe.jpg?v=1777134277,,NOT_FOUND
l-shape-desk-with-36h-privacy-panel-1,cojJv664vJL3q9EcRiqIN,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/cojJv664vJL3q9EcRiqIN_8608d357-1dd0-4e18-9938-409a0c5ec9f1.jpg?v=1777134281,,NOT_FOUND
l-shape-desk-with-36h-privacy-panel-1,AHB3JwxjjlnwfU51kA9Hw,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/AHB3JwxjjlnwfU51kA9Hw_561cdfba-556e-4e9e-96e4-a502a34a163d.jpg?v=1777134283,,NOT_FOUND
l-shape-desk-with-36h-privacy-panel-1,W3D8xNy1i6TkEUjMlODCr,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/W3D8xNy1i6TkEUjMlODCr_6bf9aeda-922e-47b2-ae98-c0a00f172e25.jpg?v=1777134285,,NOT_FOUND
l-shape-desk-with-36h-privacy-panel,juhvQ9uua7V61_1_ai4IM,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/juhvQ9uua7V61_1_ai4IM_058a4aee-2011-4e8b-93d6-5298c32802a5.jpg?v=1777134288,,NOT_FOUND
l-shape-desk-with-36h-privacy-panel,1ezBZisNlENslp99G-IS-,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/1ezBZisNlENslp99G-IS_cae2f834-8f19-48f5-9166-8b3a0b72b2e7.jpg?v=1777134291,,NOT_FOUND
l-shape-desk-with-36h-privacy-panel,7lNqo-Mh7kE9fMhYORDwb,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/7lNqo-Mh7kE9fMhYORDwb_396ca9cc-17b8-44bd-aa6a-d74f41ae73d5.jpg?v=1777134293,,NOT_FOUND
innovation-l-shape-curved-corner,TYgNd17rSPnGuWM0yeXcY,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/TYgNd17rSPnGuWM0yeXcY_c06f0f8a-1bcc-491a-9a8e-4aeb6c8d23f7.jpg?v=1777134296,,NOT_FOUND
innovation-l-shape-curved-corner,TIA2WEZNO0Z5mP1P3lGA0,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/TIA2WEZNO0Z5mP1P3lGA0_256ac83e-9fb8-47ee-93eb-4ebdeab4d10f.jpg?v=1777134299,,NOT_FOUND
innovation-l-shape-curved-corner,ACyZ3-YBiyssSPsAlqxzz,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/ACyZ3-YBiyssSPsAlqxzz_8b7c52aa-fff4-400c-89b8-521be166caf8.jpg?v=1777134301,,NOT_FOUND
obusforme-comfort-medium-back-chair-fabric-1241-3-copy,If2h0LXt1owr-TEc_5g9C,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/If2h0LXt1owr-TEc_5g9C_976dfb27-f4a2-4fc7-a968-82d52ecdc539.jpg?v=1777134304,,NOT_FOUND
obusforme-comfort-medium-back-chair-fabric-1241-3-copy,bgEGrMEZHhHVsu2Kc7Z5p,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/bgEGrMEZHhHVsu2Kc7Z5p_55416888-50a0-4be8-ac5a-3a4e53f138de.jpg?v=1777134307,,NOT_FOUND
obusforme-comfort-medium-back-chair-fabric-1241-3-copy,neQuncmuADpGjn6HzaTaQ,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/neQuncmuADpGjn6HzaTaQ_bfd4caf1-cb90-4288-99ac-2670585c5fd4.jpg?v=1777134309,,NOT_FOUND
delivery-75,ikuMgNnGO3lTNmDFMyiNL,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/ikuMgNnGO3lTNmDFMyiNL_63a01482-50bb-48cc-97ae-57262eadbbe5.jpg?v=1777134312,,NOT_FOUND
delivery-75,fhuDqAWt3ShuE7adPzR75,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/fhuDqAWt3ShuE7adPzR75_6aae4e80-e906-45d7-9da7-79b831c195de.jpg?v=1777134315,,NOT_FOUND
delivery-75,yUwOMi3Ys7dQODGuTj_IN,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/yUwOMi3Ys7dQODGuTj_IN_168825cb-894e-42bb-b1bb-c7d0a6a9462f.jpg?v=1777134317,,NOT_FOUND
mobile-pedestal-file-file,qCuaVi3Wg4sbSDE6wMU5i,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/qCuaVi3Wg4sbSDE6wMU5i_e2d2d425-9d0a-421a-8471-0b3f47e50748.jpg?v=1777134320,,ERROR
