"product_id","handle","title","admin_url","storefront_url","current_vendor","current_product_type","current_tags","status","variant_count","price_min","price_max","primary_image_url","body_excerpt","created_at","claude_confidence","claude_reasoning","recommended_sub_collection_1","recommended_sub_collection_2","recommended_sub_collection_3","recommended_brand","accept_recommendations","override_sub_collection_1","override_sub_collection_2","override_sub_collection_3","override_brand","additional_tags","leave_in_other","archive_this","notes_for_leo"
"9693073867065","drafting-table-precision-table-2-sizes","Drafting table precision table — 2 sizes","https://admin.shopify.com/store/office-central-online/products/9693073867065","https://brantbusinessinteriors.com/products/drafting-table-precision-table-2-sizes","Brant Business Interiors","","oecm-eligible","active","2","2299.99","2999.99","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Drafting-Table-Precision-Table-2-Sizes-Business-Interiors-16728533.png?v=1750120588","he Safco Precision Tabletop is a drafting tabletop with a green tint, featuring a 1"" non-glare board surface. Green tint drafting surface, the drafting tabletop furnishes a large work surface. b Drafting table Green tint 1"" non-glare boards","2024-11-03","med","tables(15: handle-exact:table); drafting-tables(2: tokens:drafting); side-coffee-table(2: tokens:table)","tables","drafting-tables","side-coffee-table","Brant Business Interiors","","","","","","","","",""
"9693072687417","drafting-table-safco-vista-drawing-table","Drafting table safco vista drawing table","https://admin.shopify.com/store/office-central-online/products/9693072687417","https://brantbusinessinteriors.com/products/drafting-table-safco-vista-drawing-table","Safco","","brand:safco, oecm-eligible","active","1","549.99","549.99","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Drafting-Table-Safco-Vista-Drawing-Table-Business-Interiors-16728436.png?v=1750120564","Features sturdy, lightweight White tubular steel and a full-width footrest for your comfort Offers easy access knobs to adjust working height and angle without tools Adjustment: 30"" to 46""; Table Tilt: 45 degrees Overall dimensions: 32-1/4""W x 27-1/2""D x 31-1/4"" to 47""h Top: 36""x48""","2024-11-03","med","tables(15: handle-exact:table); desk-top-dividers(2: tokens:top); drafting-tables(2: tokens:drafting)","tables","desk-top-dividers","drafting-tables","Safco","","","","","","","","",""
"9666433220921","dual-monitor-arm","Dual monitor arm","https://admin.shopify.com/store/office-central-online/products/9666433220921","https://brantbusinessinteriors.com/products/dual-monitor-arm","Brant Business Interiors","","oecm-eligible","active","2","299.99","299.99","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Dual-Monitor-Arm-Business-Interiors-16700652.png?v=1750114902","Fellowes Platinum Mounting Arm for Monitor - Silver - 2 Display(s) Supported 27"" Screen Support - 18.14 kg Load Capacity In Stock Category Monitor Arms Manufacturer Fellowes, Inc. Increase valuable desk space and easily adjust your monitor to reduce eye, neck and shoulder strain Effortless adjustment with innovative gas spring technology Stay charged with two convenient USB charging ports located ","2024-09-28","med","monitor-arms(14: anchor:'monitor arm',tokens:arms,monitor); desk-top-dividers(12: anchor:'screen',tokens:desk); privacy-screens(10: anchor:'screen')","monitor-arms","desk-top-dividers","privacy-screens","Brant Business Interiors","","","","","","","","",""
"9665415807289","dual-sided-height-adjustable-table","Dual sided height adjustable table","https://admin.shopify.com/store/office-central-online/products/9665415807289","https://brantbusinessinteriors.com/products/dual-sided-height-adjustable-table","Brant Business Interiors","","oecm-eligible","active","6","2099.99","2299.99","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Dual-Sided-Height-Adjustable-Table-Business-Interiors-16698414.png?v=1750114414","STANDARD FEATURES • Super quiet, dual synchronized motor; less than 48db noise • Anti-collision protection • Optional upgraded controller displaying exact height with 4 preset height settings • Black and white powdercoat to all steel components • Standard screen colours in Spectrum Red, Deep Grey, and Bright Blue • Height range: 28” - 47” • Load capacity: 225 lbs. • Height adjustment speed: 1.6”/s","2024-09-27","med","height-adjustable-tables(12: anchor:'height adjustable',tokens:adjustable); ergonomic-products(10: anchor:'synchro'); privacy-screens(10: anchor:'screen')","height-adjustable-tables","ergonomic-products","privacy-screens","Brant Business Interiors","","","","","","","","",""
"9666752053561","echo-3670-3-task-chair","Echo 3670-3 task chair","https://admin.shopify.com/store/office-central-online/products/9666752053561","https://brantbusinessinteriors.com/products/echo-3670-3-task-chair","Brant Business Interiors","","oecm-eligible","active","1","699.99","699.99","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Echo-3670-3-Task-Chair-Business-Interiors-16704219.png?v=1750115346","Ergonomic seating solution with adjustable features, allows individual users to customize the fit of the chair for their own body proportions. Standard with back/lumbar height and angle adjustment, seat height adjustment, forward seat angle adjustment/lock, infinite angle chair tilt-lock, tension adjustment, and height and width adjustable arms. Dimensions: W26 x D26.5 x H50 IN","2024-09-29","med","chairs(15: handle-exact:chair); task-chairs(12: anchor:'task chair',tokens:task); ergonomic-products(12: anchor:'ergonomic',tokens:ergonomic)","chairs","task-chairs","ergonomic-products","Brant Business Interiors","","","","","","","","",""
"10128802709817","electric-desk-riser-dual-monitor-arm","Electric desk riser + dual monitor arm","https://admin.shopify.com/store/office-central-online/products/10128802709817","https://brantbusinessinteriors.com/products/electric-desk-riser-dual-monitor-arm","Brant Business Interiors","","oecm-eligible","active","1","599.99","599.99","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot2026-02-25133507.png?v=1772045289","Electric Desk Riser + Dual Monitor Arm Large 37.25”” x 20.5” work surface. EVR Enhanced Vertical Range from 4.7” to 21.7”. Electric lift system raises up to 40 lbs. Rear grommet for optional monitor arm. Full size 31.5” x 10” detachable keyboard tray 10.25” wide slot holds tablet or phone. Includes 4 AC outlets and 2 USB / 1 USB-C ports on the desktop Dual double articulated full motion monitor ar","2026-02-25","med","desks(15: handle-exact:desk); monitor-arms(12: anchor:'monitor arm',tokens:monitor); keyboard-trays(2: tokens:keyboard)","desks","monitor-arms","keyboard-trays","Brant Business Interiors","","","","","","","","",""
"9103471608121","electric-height-adjustable-standing-desk-workstation-4","Electric height adjustable standing desk workstation","https://admin.shopify.com/store/office-central-online/products/9103471608121","https://brantbusinessinteriors.com/products/electric-height-adjustable-standing-desk-workstation-4","Brant Business Interiors","","oecm-eligible","active","1","682.00","682.00","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Electric-Height-Adjustable-Standing-Desk-Workstation-Business-Interiors-16692179.jpg?v=1750113010","Category Workstations/Computer Desks Manufacturer Victor Technology, LLC Manufacturer Ref DC400 Brand Victor Item Code : VCTDC400 multipurpose desktop riser - Built to fit your needs and keep your equipment safe and organized With a maximum load capacity of 11.34 kg, it makes a perfect solution for display or mounting Sturdy and long lasting multipurpose desktop riser Transform any sit-down desk i","2024-02-26","med","desk-top-sit-stand(12: anchor:'standing desk',tokens:desk); height-adjustable-tables(12: anchor:'height adjustable',tokens:adjustable); all-desks(4: tokens:desks,workstations)","desk-top-sit-stand","height-adjustable-tables","all-desks","Brant Business Interiors","","","","","","","","",""
"9673700376889","end-table-glass-top","End table glass top","https://admin.shopify.com/store/office-central-online/products/9673700376889","https://brantbusinessinteriors.com/products/end-table-glass-top","Brant Business Interiors","","oecm-eligible","active","1","325.00","325.00","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/End-Table-Glass-Top-Business-Interiors-16711367.png?v=1750116875","FEATURES SPECS MG0922S-NB • Square clear glass tempered table top • Metal frame in nickel brush • Ready to assemble Overall Size: 22” W x 22” D x 20” H Carton Weight: 24 lbs","2024-10-07","med","tables(15: handle-exact:table); desk-top-dividers(2: tokens:top); end-tables-tables(2: tokens:end)","tables","desk-top-dividers","end-tables-tables","Brant Business Interiors","","","","","","","","",""
"9114394001721","end-table-29-x-29-x-16","End table — 29"" x 29"" x 16""","https://admin.shopify.com/store/office-central-online/products/9114394001721","https://brantbusinessinteriors.com/products/end-table-29-x-29-x-16","Brant Business Interiors","","oecm-eligible","active","1","907.34","907.34","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/End-Table-29_-x-29_-x-16_-Business-Interiors-16693744.jpg?v=1750113335","Category Reception Area & Accent Tables Manufacturer Global Upholstery Co., Inc Manufacturer Ref ML2929CT ACJ AA Brand Offices To Go Item Code : GLBML2929CTACJ Keep your space tidy and organized with tables that encourage learning in a casual setting Density particle board covered with thermally fused laminate Modular lounge seating component Perfect for reception lobbies, waiting rooms, or any ca","2024-03-02","med","tables(17: handle-exact:table,tokens:tables); gfg-tables(4: tokens:global,tables); end-tables-tables(4: tokens:end,tables)","tables","gfg-tables","end-tables-tables","Brant Business Interiors","","","","","","","","",""
"9673683566905","end-table-chrome","End table — Chrome","https://admin.shopify.com/store/office-central-online/products/9673683566905","https://brantbusinessinteriors.com/products/end-table-chrome","Brant Business Interiors","","oecm-eligible","active","3","289.99","289.99","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/End-Table-Chrome-Business-Interiors-16710288.png?v=1750116642","FEATURES SPECS WST09 •Modular in design •Durable laminate, scratch resistant surface •Modern chrome frame • Skid-free floor caps • Simple assembly Overall Size: 22” W x 15.75” D x 18.5” H Carton Weight: 14 lbs","2024-10-07","med","tables(15: handle-exact:table); end-tables-tables(2: tokens:end); fire-resistant-file-cabinets(2: tokens:resistant)","tables","end-tables-tables","fire-resistant-file-cabinets","Brant Business Interiors","","","","","","","","",""
"9982113481017","eor-guest-chair-mvl3920b","Eor guest chair — MVL3920B","https://admin.shopify.com/store/office-central-online/products/9982113481017","https://brantbusinessinteriors.com/products/eor-guest-chair-mvl3920b","Brant Business Interiors","","oecm-eligible","active","1","209.99","209.99","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/office-central-brant-business-interiors-default-title-eor-guest-chair-mvl3920b-43547804795193.png?v=1759098301","Eor | Upholstered Guest Chair multi-purpose guest chair bonded Black Leather durable steel four-legged frame contoured back and seat cushions with waterfall seat edge welcoming soft self-skinned polyurethane armcaps seat shroud provides a clean overall finish seating surfaces are upholstered in Black Luxhide bonded leather compliant with the emissions guidelines set by the GREENGUARD Environmental","2025-09-15","med","chairs(15: handle-exact:chair); guest-seating(4: tokens:guest,seating); leather-faux-seating(4: tokens:leather,seating)","chairs","guest-seating","leather-faux-seating","Brant Business Interiors","","","","","","","","",""
"10170849231161","evolve-workstations","Evolve workstations","https://admin.shopify.com/store/office-central-online/products/10170849231161","https://brantbusinessinteriors.com/products/evolve-workstations","Brant Business Interiors","","oecm-eligible","active","1","23000.00","23000.00","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot2026-04-09100028.png?v=1775743282","Evolve® Stack. Connect. Support. Evolve offers tailored solutions that shape space, connect people and support new ways of working. Evolve provides the backbone to building complete office landscapes. Stackable panels shape space without relying on existing walls. Fabric, laminate, metal and glass finish options support varying privacy, acoustical and aesthetic requirements. Size: 24""x60"" (Each St","2026-04-09","med","acoustic-panels(12: anchor:'panel',tokens:panels); all-desks(2: tokens:workstations); desks(2: tokens:workstations)","acoustic-panels","all-desks","desks","Brant Business Interiors","","","","","","","","",""
"9897192554809","executive-workstation-10x10","Executive workstation — 10'x10'","https://admin.shopify.com/store/office-central-online/products/9897192554809","https://brantbusinessinteriors.com/products/executive-workstation-10x10","Brant Business Interiors","","oecm-eligible","active","1","5999.99","5999.99","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/office-central-brant-business-interiors-default-title-executive-workstation-10-x10-42992223060281.png?v=1759098259","This set includes: Consists Of: QTY SKU DESCRIPTION 1 P-Top Island w/Faux Pedestal LT 1 Space Savr Return 16 throat RT 1 4 D ConnecTble Tbl Return RT 1 3H OPEN STOR CABINET 1 Z30L5E 53H 2 FILE W/DOORS 1 53H END SHELF LEFT 1 Z16L2BFS 28.5H B/B/F LOWER STOR 1 23_ HIGH HUTCH 1 HORIZONTAL PIGEON HOLE STORAGE","2025-06-16","med","pedestal-drawers-storage(12: anchor:'pedestal',tokens:pedestal); storage(10: anchor:'pedestal'); room-open-plan(2: tokens:open)","pedestal-drawers-storage","storage","room-open-plan","Brant Business Interiors","","","","","","","","",""
"9721985237305","factor-mesh-seating","Factor mesh seating","https://admin.shopify.com/store/office-central-online/products/9721985237305","https://brantbusinessinteriors.com/products/factor-mesh-seating","Brant Business Interiors","","oecm-eligible","active","2","468.00","475.00","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Factor-Mesh-Seating-Business-Interiors-16741630.png?v=1750123407","Medium Back: Dimensions: W26.50 x D24.00 x H39.00IN. High Back: Dimensions: W26.50 x D24.00 x H41.50IN.","2024-12-04","med","seating(17: handle-exact:seating,tokens:seating); medium-back-seating(6: tokens:back,medium,seating); mesh-seating(4: tokens:mesh,seating)","seating","medium-back-seating","mesh-seating","Brant Business Interiors","","","","","","","","",""
"9832223867193","felt-acoustic-wall-tiles","Felt acoustic wall tiles","https://admin.shopify.com/store/office-central-online/products/9832223867193","https://brantbusinessinteriors.com/products/felt-acoustic-wall-tiles","Brant Business Interiors","Sound dampeners wall tiles","oecm-eligible","active","6","696.99","1399.99","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-sound-dampeners-wall-tiles-circles-8-box-11-75-x11-75-felt-acoustic-wall-tiles-42571606393145.png?v=1759098216","Silhouette Tiles Harmonious design and acoustic performance is the goal behind our silhouette tiles. We encourage you to have fun mixing and matching this exciting offering of acoustical tiles. They are designed to mitigate the realities of hard reflective surfaces such as brickwork, drywall, glass and wood. Circles: 11.75""x11.75""","2025-03-28","med","walls(15: handle-exact:wall); acoustic-panels(12: anchor:'acoustic',tokens:acoustic)","walls","acoustic-panels","","Brant Business Interiors","","","","","","","","",""
"9693098705209","flap-folding-chair-6775-1","Flap folding chair (6775) — 6775","https://admin.shopify.com/store/office-central-online/products/9693098705209","https://brantbusinessinteriors.com/products/flap-folding-chair-6775-1","Brant Business Interiors","","oecm-eligible","active","1","189.99","189.99","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/FlapTM-Folding-Chair-_6775_-Business-Interiors-16730679.jpg?v=1750121033","Flap™ Flap™ is a lightweight, durable folding chair that can expand the audience quickly for large gatherings or support more people in small spaces. For use indoors or out, the sleek, comfortable, all techno-polymer design makes Flap a versatile favorite for offices, schools, event venues and patient rooms. With its slim folding design, Flap measures just 2.5"" and stores most anywhere. Stack chai","2024-11-03","med","chairs(15: handle-exact:chair); all-quiet-spaces(2: tokens:spaces); folding-stacking-chairs-carts(2: tokens:folding)","chairs","all-quiet-spaces","folding-stacking-chairs-carts","Brant Business Interiors","","","","","","","","",""
"9103358984505","flip-top-table-48-x-24","Flip-top table — 48"" x 24""","https://admin.shopify.com/store/office-central-online/products/9103358984505","https://brantbusinessinteriors.com/products/flip-top-table-48-x-24","Brant Business Interiors","","oecm-eligible","active","1","459.99","459.99","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Flip-Top-Table-48_-x-24_-Business-Interiors-16690944.jpg?v=1750112688","Category Training Room Tables Manufacturer Global Upholstery Co., Inc Manufacturer Ref 76813 Brand Offices To Go Item Code: GLBML4824FTASN Flip top tables allow for easy storage and nesting Laminate table top Tungsten modesty panel and legs Locking casters Flip top tables allow for easy storage and nesting Laminate table top. Tungsten modesty panel and legs. Locking casters. Assembly not included.","2024-02-26","med","tables(17: handle-exact:table,tokens:tables); training-flip-top-tables(8: tokens:flip,tables,top,training); gfg-storage(4: tokens:global,storage)","tables","training-flip-top-tables","gfg-storage","Brant Business Interiors","","","","","","","","",""
"9103180136761","folding-table-60-4","Folding chair","https://admin.shopify.com/store/office-central-online/products/9103180136761","https://brantbusinessinteriors.com/products/folding-table-60-4","Brant Business Interiors","","oecm-eligible","active","1","399.99","399.99","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Folding-Table-60_-Business-Interiors-16687348.jpg?v=1750111869","Convenient hand hold cutout Contains a minimum of 30% post-consumer recycled material. Maximum weight 110 kg (240 lbs). Textured polyethylene seat and back. Granite. Sold in a box of 6","2024-02-25","med","chairs(15: handle-exact:chair); folding-stacking-chairs-carts(2: tokens:folding); medium-back-seating(2: tokens:back)","chairs","folding-stacking-chairs-carts","medium-back-seating","Brant Business Interiors","","","","","","","","",""
"10107361100089","folding-chair-cart","Folding chair cart","https://admin.shopify.com/store/office-central-online/products/10107361100089","https://brantbusinessinteriors.com/products/folding-chair-cart","Brant Business Interiors","","oecm-eligible","active","1","299.99","299.99","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot2026-02-02145213.png?v=1770061992","Cart will stack & hold 32pcs TLT-FC6 chairs or 26pcs TLT-FCB6 chairs TLT-FCB6 chairs stack in alternating directions Same durable finish as chairs Hard locking casters (suitable for carpet or other soft/medium finish floors) Optional soft/rubber locking casters available for additional charge - which we recommend for gymnasium floors","2026-02-02","med","chairs(17: handle-exact:chair,tokens:chairs); folding-stacking-chairs-carts(4: tokens:chairs,folding); type-chairs(2: tokens:chairs)","chairs","folding-stacking-chairs-carts","type-chairs","Brant Business Interiors","","","","","","","","",""
"9103179972921","folding-table-8","Folding table","https://admin.shopify.com/store/office-central-online/products/9103179972921","https://brantbusinessinteriors.com/products/folding-table-8","Brant Business Interiors","","oecm-eligible","active","1","285.89","285.89","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Folding-Table-Business-Interiors-16687155.jpg?v=1750111824","Weatherproof design allows safe use both indoors and outdoors High-impact, polyethylene top resists scratches to maintain high quality Foldable design transports easily and allows convenient storage Perfect for use at work table, buffet table and more Versatile, lightweight multipurpose folding table features a scratch-resistant, weatherproof, high-impact, polyethylene top and durable steel legs f","2024-02-25","med","tables(15: handle-exact:table); all-storage(2: tokens:storage); gfg-storage(2: tokens:storage)","tables","all-storage","gfg-storage","Brant Business Interiors","","","","","","","","",""
"9103178924345","folding-table-60-x-30-1","Folding table — 60"" x 30""","https://admin.shopify.com/store/office-central-online/products/9103178924345","https://brantbusinessinteriors.com/products/folding-table-60-x-30-1","Brant Business Interiors","","oecm-eligible","active","1","246.90","246.90","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Folding-Table-60_-x-30_-Business-Interiors-16686986.jpg?v=1750111780","Weatherproof design allows safe use both indoors and outdoors High-impact, polyethylene top resists scratches to maintain high quality Foldable design transports easily and allows convenient storage Perfect for use at work table, buffet table and more Versatile, lightweight multipurpose folding table features a scratch-resistant, weatherproof, high-impact, polyethylene top and durable steel legs f","2024-02-25","med","tables(15: handle-exact:table); all-storage(2: tokens:storage); gfg-storage(2: tokens:storage)","tables","all-storage","gfg-storage","Brant Business Interiors","","","","","","","","",""
"9725748478265","gaming-chair","Gaming chair","https://admin.shopify.com/store/office-central-online/products/9725748478265","https://brantbusinessinteriors.com/products/gaming-chair","Brant Business Interiors","","oecm-eligible","active","1","499.99","499.99","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Gaming-Chair-Business-Interiors-16745775.png?v=1750124262",""" L x 28"" W x 47"" H; Seat Size: 22"" W x 19.5"" D x 4.5"" T; Back Size: 21"" W x 29"" H x 3.75"" T - Approved for commercial or residential use","2024-12-09","med","gaming(17: handle-exact:gaming,tokens:gaming); chairs(15: handle-exact:chair); medium-back-seating(2: tokens:back)","gaming","chairs","medium-back-seating","Brant Business Interiors","","","","","","","","",""
"9779411976505","gardex-fireproof-lateral-file-2-3-4-drawer","Gardex fireproof lateral file ( 2, 3 & 4 drawer) — 4 drawer","https://admin.shopify.com/store/office-central-online/products/9779411976505","https://brantbusinessinteriors.com/products/gardex-fireproof-lateral-file-2-3-4-drawer","Brant Business Interiors","","oecm-eligible","active","6","3749.99","6999.99","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Gardex-Fireproof-Lateral-File-_-2_-3-_-4-Drawer_-Business-Interiors-16776041.png?v=1750130402","Gardex® Insulated Vertical Filing Cabinets Made in Canada Features - GL Gardex Serie; stores legal, letter or A4 formats - Key operated plunger lock system - Inside temperature stays at 177°C if ambient temp. is at 927°C - Pendaflex filing type hanging system (left to right or front to back) Individually insulated drawer compartments ensure contents of unopened drawers are protected even if one is","2025-02-06","med","lateral-file-cabinets-storage(16: anchor:'lateral file',tokens:cabinets,file,lateral); vertical-file-cabinets-storage(6: tokens:cabinets,file,vertical); fire-resistant-file-cabinets(4: tokens:cabinets,file)","lateral-file-cabinets-storage","vertical-file-cabinets-storage","fire-resistant-file-cabinets","Brant Business Interiors","","","","","","","","",""
"9666746384697","granada-deluxe-high-back-multi-tilter-1170-3-2","Granada deluxe high back multi-tilter (1170-3) — 1170-3","https://admin.shopify.com/store/office-central-online/products/9666746384697","https://brantbusinessinteriors.com/products/granada-deluxe-high-back-multi-tilter-1170-3-2","Brant Business Interiors","","oecm-eligible","active","1","669.99","669.99","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Granadar-Deluxe-High-Back-Multi-Tilter-_1170-3_-Business-Interiors-16701757.png?v=1750115144","Tension Adjustment: Increase or decrease to match body weight. Allows you to rock comfortably, without heavy pushing, reducing muscle fatigue. Chair Tilt Lock: Lock the tilt movement in position(s) to accommodate your working posture. Allows you to lock your chair in a comfortable and supportive position (can be either single position or infinite style). Seat Height: Raise or lower to allow your f","2024-09-29","med","task-chairs(10: anchor:'tilter'); ergonomic-products(10: anchor:'tilter'); big-heavy-seating(2: tokens:heavy)","task-chairs","ergonomic-products","big-heavy-seating","Brant Business Interiors","","","","","","","","",""
"9667794239801","guest-chair-6960-moda","Guest chair 6960 moda","https://admin.shopify.com/store/office-central-online/products/9667794239801","https://brantbusinessinteriors.com/products/guest-chair-6960-moda","Brant Business Interiors","","oecm-eligible","active","3","449.99","559.00","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Guest-Chair-6960-Moda-Business-Interiors-16707162.jpg?v=1750115978","Introducing Moda™. Fashion is forward in this beautifully executed seating series designed by Sava Cvek. The Polished Aluminum frame can be specified with a mix of leg finishes, including woodgrain textures and shimmering solids. Dimensions: W25 x D25 x H31 IN.","2024-09-30","med","chairs(15: handle-exact:chair); guest-seating(4: tokens:guest,seating); all-seating(2: tokens:seating)","chairs","guest-seating","all-seating","Brant Business Interiors","","","","","","","","",""
"9855858245945","height-adjustable-l-shape-table-1","Height adjustable l-shape table","https://admin.shopify.com/store/office-central-online/products/9855858245945","https://brantbusinessinteriors.com/products/height-adjustable-l-shape-table-1","Brant Business Interiors","","oecm-eligible","active","6","1100.99","1369.99","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Height-Adjustable-L-Shape-Table-Business-Interiors-16800839.png?v=1750135607","Features: • Quick assembly design. Sturdy, 2-stage steel frame construction • 4 programmable memory positions • Actuator system with a dual synchronized motor driving each leg • Includes adjustable glides • Low power consumption in standby mode • Flexibility - designed to work with Innovations tops (sold separately) or retrofit an existing top to this unit • Fits 24” & 30” tops, centered legs for ","2025-04-25","med","height-adjustable-tables(12: anchor:'height adjustable',tokens:adjustable); l-shape-desks(12: anchor:'l-shape',tokens:shape); desks(10: anchor:'l-shape')","height-adjustable-tables","l-shape-desks","desks","Brant Business Interiors","","","","","","","","",""
"9782607446329","height-adjustable-rectangular-table-2-legs-nl48243qht","Height adjustable rectangular table - 2 legs","https://admin.shopify.com/store/office-central-online/products/9782607446329","https://brantbusinessinteriors.com/products/height-adjustable-rectangular-table-2-legs-nl48243qht","Brant Business Interiors","","oecm-eligible","active","3","769.99","799.99","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Height-Adjustable-Rectangular-Table-2-legs-Business-Interiors-16778782.png?v=1750131013","NL48243QHT Newland | 48""x24"" Height Adjustable Rectangular Table - 2 legs Newland - simple and modular components combining classic design, quality and value to support a wide range of workspace applications. From private offices, open plan, meeting and training spaces, Newland offers functional and practical desking solutions that will stand the test of time. quick assembly electric height adjust","2025-02-10","med","height-adjustable-tables(12: anchor:'height adjustable',tokens:adjustable); room-open-plan(4: tokens:open,plan); all-quiet-spaces(2: tokens:spaces)","height-adjustable-tables","room-open-plan","all-quiet-spaces","Brant Business Interiors","","","","","","","","",""
"9664277971257","high-back-tilter-with-arms","High back tilter with arms","https://admin.shopify.com/store/office-central-online/products/9664277971257","https://brantbusinessinteriors.com/products/high-back-tilter-with-arms","Brant Business Interiors","","oecm-eligible","active","1","399.99","399.99","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/High-Back-Tilter-with-Arms-Business-Interiors-16696857.png?v=1750114052","Upholstery Options: Luxhide: Available in various colors","2024-09-26","med","task-chairs(10: anchor:'tilter'); ergonomic-products(10: anchor:'tilter'); medium-back-seating(2: tokens:back)","task-chairs","ergonomic-products","medium-back-seating","Brant Business Interiors","","","","","","","","",""
"9683080249657","horseshoe-study-table-height-adjustable-c-shape-horseshoe-1","Horseshoe study table height adjustable c-shape horseshoe","https://admin.shopify.com/store/office-central-online/products/9683080249657","https://brantbusinessinteriors.com/products/horseshoe-study-table-height-adjustable-c-shape-horseshoe-1","Brant Business Interiors","","oecm-eligible","active","3","799.99","999.99","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Horseshoe-Study-Table-Height-Adjustable-C-Shape-Horseshoe-Business-Interiors-16716637.png?v=1750118014","Available in the following sizes: 36"" x 60"" and 48"" x 72"" Available in the following heights: 17"" - 25"", 22"" - 30"" and 30"" - 42"" Maple high pressure scratch resistant laminate Silver 3mm vinyl bonded edgeband Chewing gum resistant table backing Silver powder coated legs Limited Lifetime Warranty GreenGuard Gold Certified Made in Canada","2024-10-19","med","tables(15: handle-exact:table); height-adjustable-tables(12: anchor:'height adjustable',tokens:adjustable); fire-resistant-file-cabinets(2: tokens:resistant)","tables","height-adjustable-tables","fire-resistant-file-cabinets","Brant Business Interiors","","","","","","","","",""
"9983576506681","humanscale-nova-lighting","Humanscale nova lighting","https://admin.shopify.com/store/office-central-online/products/9983576506681","https://brantbusinessinteriors.com/products/humanscale-nova-lighting","Humanscale","","brand:humanscale, oecm-eligible","active","3","479.99","479.99","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/office-central-brant-business-interiors-white-humanscale-nova-lighting-43555275997497.png?v=1759098300","Humanscale’s award-winning Nova light combines advanced technology, modern design, and thoughtful engineering to bring you the ideal light for tasking, video calls, and more. Its customized optical lens and advanced LED Light Guide Technology and 91+ CRI produces a uniform footprint of glare-free neutral light, rendering objects vivid and clear. Simplicity in design and function allows for one-tou","2025-09-16","med","lighting(17: handle-exact:lighting,tokens:lighting)","lighting","","","Humanscale","","","","","","","","",""
"9693075505465","impromptu-lectern-1","Impromptu lectern","https://admin.shopify.com/store/office-central-online/products/9693075505465","https://brantbusinessinteriors.com/products/impromptu-lectern-1","Brant Business Interiors","","oecm-eligible","active","2","699.99","699.99","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Impromptur-Lectern-Business-Interiors-16728851.png?v=1750120654","The Impromptu® Lectern is a Gray workspace podium built from a steel frame and translucent polycarbonate panel. The mobile presentation stand is mobile on four swivel wheels (two locking). Complements entire Impromptu line of products. Podium Steel frame and translucent polycarbonate panel Mobile presentation stand on four swivel wheels (two locking) Complements entire Impromptu line of products M","2024-11-03","med","acoustic-panels(10: anchor:'panel'); desk-top-sit-stand-ergonomic-products(4: tokens:products,stand); all-ergonomic(2: tokens:products)","acoustic-panels","desk-top-sit-stand-ergonomic-products","all-ergonomic","Brant Business Interiors","","","","","","","","",""
"9469554262329","indoor-planter","Indoor planter","https://admin.shopify.com/store/office-central-online/products/9469554262329","https://brantbusinessinteriors.com/products/indoor-planter","Brant Business Interiors","","oecm-eligible","active","1","1600.00","1600.00","https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Indoor-Planter-Business-Interiors-16695887.png?v=1750113822","Bring the outdoors in Bring the outdoors in to establish and maintain a positive connection with nature in the office! The Viro modular plant wall provides necessary privacy while improving the air quality and acoustics of a variety of spaces. Price is for 1 tier unit Pots and Plants sold separately Specifications Standard Features Steel Frame Construction Optional pots Overflow Tray Secure Fasten","2024-06-11","med","planters(15: handle-exact:planter); acoustic-panels(10: anchor:'acoustic'); all-quiet-spaces(2: tokens:spaces)","planters","acoustic-panels","all-quiet-spaces","Brant Business Interiors","","","","","","","","",""
