Handle,Product_ID,Image_Position,Shopify_Image_ID,Shopify_CDN_URL,Alt_Text,FAL_Source_URL,Source_Hero_URL,Live_Pos1_URL,Status
napa-boardroom-conference-table,9724981215545,3,53498605011257,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/q42viY32gZKylpEab0jwB_b5659d4d2fac4e8897ed92ed4a6c2a3b.jpg?v=1777595776,Napa Boardroom Conference Table - Office context A [AI office context],https://v3b.fal.media/files/b/0a98648b/q42viY32gZKylpEab0jwB_b5659d4d2fac4e8897ed92ed4a6c2a3b.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Napa-Boardroom-Conference-Table-Business-Interiors-16745453.jpg?v=1750124200,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Napa-Boardroom-Conference-Table-Business-Interiors-16745453.jpg?v=1750124200,PUSHED
napa-boardroom-conference-table,9724981215545,4,53498605109561,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/oCzgidyBeswhtim4ypol8_b10174069edf46f6ae3d7b1ceb50edf4.jpg?v=1777595778,Napa Boardroom Conference Table - Office context B [AI office context],https://v3b.fal.media/files/b/0a98648f/oCzgidyBeswhtim4ypol8_b10174069edf46f6ae3d7b1ceb50edf4.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Napa-Boardroom-Conference-Table-Business-Interiors-16745453.jpg?v=1750124200,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Napa-Boardroom-Conference-Table-Business-Interiors-16745453.jpg?v=1750124200,PUSHED
electric-dual-monitor-height-adjustable-standing-desk-workstation-dc450,9103473934649,2,53498605207865,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Ih55nFxRVolCVJIPy54Hg_088b835214b5428d88bd62ad42b95be7.jpg?v=1777595781,Electric Dual Monitor Height Adjustable Standing Desk Workstation DC450 - Studio white background [AI office context],https://v3b.fal.media/files/b/0a986491/Ih55nFxRVolCVJIPy54Hg_088b835214b5428d88bd62ad42b95be7.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Electric-Dual-Monitor-Height-Adjustable-Standing-Desk-Workstation-DC450-Business-Interiors-16692480.jpg?v=1750113078,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Electric-Dual-Monitor-Height-Adjustable-Standing-Desk-Workstation-DC450-Business-Interiors-16692480.jpg?v=1750113078,PUSHED
electric-dual-monitor-height-adjustable-standing-desk-workstation-dc450,9103473934649,3,53498605338937,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/FEPIhr3xOSyaTpMydZF8h_8b63514413784ac0b6ea403fcb12c8ca.jpg?v=1777595784,Electric Dual Monitor Height Adjustable Standing Desk Workstation DC450 - Office context A [AI office context],https://v3b.fal.media/files/b/0a986492/FEPIhr3xOSyaTpMydZF8h_8b63514413784ac0b6ea403fcb12c8ca.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Electric-Dual-Monitor-Height-Adjustable-Standing-Desk-Workstation-DC450-Business-Interiors-16692480.jpg?v=1750113078,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Electric-Dual-Monitor-Height-Adjustable-Standing-Desk-Workstation-DC450-Business-Interiors-16692480.jpg?v=1750113078,PUSHED
electric-dual-monitor-height-adjustable-standing-desk-workstation-dc450,9103473934649,4,53498605568313,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/TWUTKqYoLfqsagg3K8_ap_242b5a618e61409a8423f0023204ef84.jpg?v=1777595786,Electric Dual Monitor Height Adjustable Standing Desk Workstation DC450 - Office context B [AI office context],https://v3b.fal.media/files/b/0a986493/TWUTKqYoLfqsagg3K8_ap_242b5a618e61409a8423f0023204ef84.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Electric-Dual-Monitor-Height-Adjustable-Standing-Desk-Workstation-DC450-Business-Interiors-16692480.jpg?v=1750113078,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Electric-Dual-Monitor-Height-Adjustable-Standing-Desk-Workstation-DC450-Business-Interiors-16692480.jpg?v=1750113078,PUSHED
ceiling-grids-sound-acoustic-dampeners-orb,9832623735097,2,53498605699385,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/DvL-W9k3P_LinJQ2Y0QHW_1da331a7b83a4adfbc988121912c0921.jpg?v=1777595789,Ceiling Grids Sound Acoustic Dampeners ORB - Studio white background [AI office context],https://v3b.fal.media/files/b/0a986495/DvL-W9k3P_LinJQ2Y0QHW_1da331a7b83a4adfbc988121912c0921.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-16-x16-ceiling-grids-sound-acoustic-dampeners-orb-42575583215929.jpg?v=1759098231,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-16-x16-ceiling-grids-sound-acoustic-dampeners-orb-42575583215929.jpg?v=1759098231,PUSHED
ceiling-grids-sound-acoustic-dampeners-orb,9832623735097,3,53498605764921,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/TICHETczYvPooBI9JbFqf_dab52c09b33745dc9e13bfa6d039e72a.jpg?v=1777595792,Ceiling Grids Sound Acoustic Dampeners ORB - Office context A [AI office context],https://v3b.fal.media/files/b/0a986496/TICHETczYvPooBI9JbFqf_dab52c09b33745dc9e13bfa6d039e72a.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-16-x16-ceiling-grids-sound-acoustic-dampeners-orb-42575583215929.jpg?v=1759098231,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-16-x16-ceiling-grids-sound-acoustic-dampeners-orb-42575583215929.jpg?v=1759098231,PUSHED
ceiling-grids-sound-acoustic-dampeners-orb,9832623735097,4,53498605863225,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/4rXgRgP3d7dy6NmMlguGf_eac49fd43fac47ba911d1a0a803c7697.jpg?v=1777595794,Ceiling Grids Sound Acoustic Dampeners ORB - Office context B [AI office context],https://v3b.fal.media/files/b/0a986497/4rXgRgP3d7dy6NmMlguGf_eac49fd43fac47ba911d1a0a803c7697.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-16-x16-ceiling-grids-sound-acoustic-dampeners-orb-42575583215929.jpg?v=1759098231,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-16-x16-ceiling-grids-sound-acoustic-dampeners-orb-42575583215929.jpg?v=1759098231,PUSHED
manual-height-adjustable-base,9882644414777,2,53498606092601,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/n5uKpisRs5uNshAM6RQj_5e3bfabe5e1843f29ae2295882900017.jpg?v=1777595797,MANUAL HEIGHT ADJUSTABLE BASE (Tops sold separately) - Studio white background [AI office context],https://v3b.fal.media/files/b/0a986499/-n5uKpisRs5uNshAM6RQj_5e3bfabe5e1843f29ae2295882900017.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/office-central-brant-business-interiors-default-title-manual-height-adjustable-base-tops-sold-separately-43007489245497.png?v=1759098250,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/office-central-brant-business-interiors-default-title-manual-height-adjustable-base-tops-sold-separately-43007489245497.png?v=1759098250,PUSHED
manual-height-adjustable-base,9882644414777,3,53498606158137,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/GRNii7WNb2--kg4HjbT91_f6288e7756a04bf39f262270751bbacc.jpg?v=1777595800,MANUAL HEIGHT ADJUSTABLE BASE (Tops sold separately) - Office context A [AI office context],https://v3b.fal.media/files/b/0a98649a/GRNii7WNb2--kg4HjbT91_f6288e7756a04bf39f262270751bbacc.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/office-central-brant-business-interiors-default-title-manual-height-adjustable-base-tops-sold-separately-43007489245497.png?v=1759098250,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/office-central-brant-business-interiors-default-title-manual-height-adjustable-base-tops-sold-separately-43007489245497.png?v=1759098250,PUSHED
manual-height-adjustable-base,9882644414777,4,53498606256441,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/nEPwj0UrqJmDFpxwiB_D_acabc94dedeb4fe3866469b3949aa41e.jpg?v=1777595802,MANUAL HEIGHT ADJUSTABLE BASE (Tops sold separately) - Office context B [AI office context],https://v3b.fal.media/files/b/0a98649b/-nEPwj0UrqJmDFpxwiB_D_acabc94dedeb4fe3866469b3949aa41e.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/office-central-brant-business-interiors-default-title-manual-height-adjustable-base-tops-sold-separately-43007489245497.png?v=1759098250,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/office-central-brant-business-interiors-default-title-manual-height-adjustable-base-tops-sold-separately-43007489245497.png?v=1759098250,PUSHED
quick-assembly-electric-height-adjustable-base-2-legs,9783856824633,2,53498606387513,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/zKELL34wSwy5gqV-Kwv-e_4d5e5c22b28745dbac008d74137e8b36.jpg?v=1777595805,Quick Assembly Electric Height Adjustable Base - 2 legs - Studio white background [AI office context],https://v3b.fal.media/files/b/0a98649d/zKELL34wSwy5gqV-Kwv-e_4d5e5c22b28745dbac008d74137e8b36.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Quick-Assembly-Electric-Height-Adjustable-Base-2-legs-Business-Interiors-16779769.png?v=1750131236,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Quick-Assembly-Electric-Height-Adjustable-Base-2-legs-Business-Interiors-16779769.png?v=1750131236,PUSHED
quick-assembly-electric-height-adjustable-base-2-legs,9783856824633,3,53498606551353,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/G8E_c-LixpEc2_k8r8feG_28f467b416b44c4ca6ef82352a937b62.jpg?v=1777595807,Quick Assembly Electric Height Adjustable Base - 2 legs - Office context A [AI office context],https://v3b.fal.media/files/b/0a98649e/G8E_c-LixpEc2_k8r8feG_28f467b416b44c4ca6ef82352a937b62.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Quick-Assembly-Electric-Height-Adjustable-Base-2-legs-Business-Interiors-16779769.png?v=1750131236,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Quick-Assembly-Electric-Height-Adjustable-Base-2-legs-Business-Interiors-16779769.png?v=1750131236,PUSHED
quick-assembly-electric-height-adjustable-base-2-legs,9783856824633,4,53498606616889,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/YLldI9fjDai0RCfHnFANY_2c098bbdec644a47b2b94c394884b3e9.jpg?v=1777595810,Quick Assembly Electric Height Adjustable Base - 2 legs - Office context B [AI office context],https://v3b.fal.media/files/b/0a98649f/YLldI9fjDai0RCfHnFANY_2c098bbdec644a47b2b94c394884b3e9.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Quick-Assembly-Electric-Height-Adjustable-Base-2-legs-Business-Interiors-16779769.png?v=1750131236,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Quick-Assembly-Electric-Height-Adjustable-Base-2-legs-Business-Interiors-16779769.png?v=1750131236,PUSHED
impromptu-lectern-1,9693075505465,2,53498606747961,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/8gwTOF8o5E8i7iXSJQ1E6_f58f7bb2a8a943e6a3a30b9ae3e18dd2.jpg?v=1777595813,Impromptu® Lectern - Studio white background [AI office context],https://v3b.fal.media/files/b/0a9864a0/8gwTOF8o5E8i7iXSJQ1E6_f58f7bb2a8a943e6a3a30b9ae3e18dd2.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Impromptur-Lectern-Business-Interiors-16728851.png?v=1750120654,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Impromptur-Lectern-Business-Interiors-16728851.png?v=1750120654,PUSHED
impromptu-lectern-1,9693075505465,3,53498606813497,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/7vDX8AB2sR8JWaQxslTma_35f57306e79d4e37b178a64fdc3aed86.jpg?v=1777595815,Impromptu® Lectern - Office context A [AI office context],https://v3b.fal.media/files/b/0a9864a2/7vDX8AB2sR8JWaQxslTma_35f57306e79d4e37b178a64fdc3aed86.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Impromptur-Lectern-Business-Interiors-16728851.png?v=1750120654,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Impromptur-Lectern-Business-Interiors-16728851.png?v=1750120654,PUSHED
impromptu-lectern-1,9693075505465,4,53498606911801,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/OpMY4Wobp-k-PGOOJSO9X_7cba978e4eaf4335b4093d7e67431565.jpg?v=1777595817,Impromptu® Lectern - Office context B [AI office context],https://v3b.fal.media/files/b/0a9864a3/OpMY4Wobp-k-PGOOJSO9X_7cba978e4eaf4335b4093d7e67431565.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Impromptur-Lectern-Business-Interiors-16728851.png?v=1750120654,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Impromptur-Lectern-Business-Interiors-16728851.png?v=1750120654,PUSHED
sit2stand-series-sit-stand-workstation,9688143266105,2,53498607075641,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/rINlDx9IQgo-lGzFkVeO0_c4e9cab48f994aadbb60a8f69c4cfe24.jpg?v=1777595821,Sit2Stand Series Sit-Stand Workstation - Studio white background [AI office context],https://v3b.fal.media/files/b/0a9864a4/rINlDx9IQgo-lGzFkVeO0_c4e9cab48f994aadbb60a8f69c4cfe24.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Sit2Stand-Series-Sit-Stand-Workstation-Business-Interiors-16723027.png?v=1750119430,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Sit2Stand-Series-Sit-Stand-Workstation-Business-Interiors-16723027.png?v=1750119430,PUSHED
anda-seat-phantom-king-gaming-style-office-chair,9725776691513,2,53498621329721,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/9NrtVlIZRRpNkYE92VMh-_01bc6e6b794e41ae94f29505c2b9024d.jpg?v=1777596827,Anda Seat Phantom King Gaming Style Office Chair - Studio white background [AI office context],https://v3b.fal.media/files/b/0a986502/9NrtVlIZRRpNkYE92VMh-_01bc6e6b794e41ae94f29505c2b9024d.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Anda-Seat-Phantom-King-Gaming-Style-Office-Chair-Business-Interiors-16747196.png?v=1750124557,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Anda-Seat-Phantom-King-Gaming-Style-Office-Chair-Business-Interiors-16747196.png?v=1750124557,PUSHED
anda-seat-phantom-king-gaming-style-office-chair,9725776691513,3,53498621460793,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/haaPyoGC7qcyr2JQrmGAB_7b03deae35ae439f93a2f7c3f903a39e.jpg?v=1777596829,Anda Seat Phantom King Gaming Style Office Chair - Office context A [AI office context],https://v3b.fal.media/files/b/0a986504/haaPyoGC7qcyr2JQrmGAB_7b03deae35ae439f93a2f7c3f903a39e.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Anda-Seat-Phantom-King-Gaming-Style-Office-Chair-Business-Interiors-16747196.png?v=1750124557,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Anda-Seat-Phantom-King-Gaming-Style-Office-Chair-Business-Interiors-16747196.png?v=1750124557,PUSHED
anda-seat-phantom-king-gaming-style-office-chair,9725776691513,4,53498621526329,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/9QmQTp-Whh-E56byLlTT4_d487a743d4394e64a87dab7384562488.jpg?v=1777596832,Anda Seat Phantom King Gaming Style Office Chair - Office context B [AI office context],https://v3b.fal.media/files/b/0a986505/9QmQTp-Whh-E56byLlTT4_d487a743d4394e64a87dab7384562488.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Anda-Seat-Phantom-King-Gaming-Style-Office-Chair-Business-Interiors-16747196.png?v=1750124557,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Anda-Seat-Phantom-King-Gaming-Style-Office-Chair-Business-Interiors-16747196.png?v=1750124557,PUSHED
arlo-lounge-swivel-task-chair-1,9759454560569,2,53498621559097,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/O2JhzQfFPO8m-CQZbpIS6_dd6da0f0447a4513bb8275403e03b939.jpg?v=1777596835,Arlo | Lounge Swivel Task Chair - Studio white background [AI office context],https://v3b.fal.media/files/b/0a9864eb/O2JhzQfFPO8m-CQZbpIS6_dd6da0f0447a4513bb8275403e03b939.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Arlo-_-Lounge-Swivel-Task-Chair-Business-Interiors-16763174.png?v=1750127924,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Arlo-_-Lounge-Swivel-Task-Chair-Business-Interiors-16763174.png?v=1750127924,PUSHED
arlo-lounge-swivel-task-chair-1,9759454560569,3,53498621624633,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/FJe7g2qpr0Lg2BziABT-9_40df66d952104cab9570e11d3696811c.jpg?v=1777596837,Arlo | Lounge Swivel Task Chair - Office context A [AI office context],https://v3b.fal.media/files/b/0a9864ed/FJe7g2qpr0Lg2BziABT-9_40df66d952104cab9570e11d3696811c.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Arlo-_-Lounge-Swivel-Task-Chair-Business-Interiors-16763174.png?v=1750127924,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Arlo-_-Lounge-Swivel-Task-Chair-Business-Interiors-16763174.png?v=1750127924,PUSHED
arlo-lounge-swivel-task-chair-1,9759454560569,4,53498621657401,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/J3MInJmUQoOrY1LLbdZzv_271b52768cac49e6ab5b2392d87af2e3.jpg?v=1777596840,Arlo | Lounge Swivel Task Chair - Office context B [AI office context],https://v3b.fal.media/files/b/0a9864ee/J3MInJmUQoOrY1LLbdZzv_271b52768cac49e6ab5b2392d87af2e3.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Arlo-_-Lounge-Swivel-Task-Chair-Business-Interiors-16763174.png?v=1750127924,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Arlo-_-Lounge-Swivel-Task-Chair-Business-Interiors-16763174.png?v=1750127924,PUSHED
basics-comfort-time-ultra-multi-tilter-big-tall-chair,9768077066553,2,53498621755705,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/d0aslbvMl5uB2eAdftIpJ_5aa59434e91546a4848e2e8e4076ef6b.jpg?v=1777596843,Basics® Comfort-Time™ Ultra Multi-Tilter Big & Tall Chair - Studio white background [AI office context],https://v3b.fal.media/files/b/0a9864fe/d0aslbvMl5uB2eAdftIpJ_5aa59434e91546a4848e2e8e4076ef6b.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-Comfort-TimeTM-Ultra-Multi-Tilter-Big-_-Tall-Chair-Business-Interiors-16766184.png?v=1750128615,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-Comfort-TimeTM-Ultra-Multi-Tilter-Big-_-Tall-Chair-Business-Interiors-16766184.png?v=1750128615,PUSHED
basics-comfort-time-ultra-multi-tilter-big-tall-chair,9768077066553,3,53498621821241,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/1jTYgpnIatfPhwVQ9syxj_0bf59edbda3b4888b6817dd08c70baad.jpg?v=1777596846,Basics® Comfort-Time™ Ultra Multi-Tilter Big & Tall Chair - Office context A [AI office context],https://v3b.fal.media/files/b/0a9864ff/1jTYgpnIatfPhwVQ9syxj_0bf59edbda3b4888b6817dd08c70baad.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-Comfort-TimeTM-Ultra-Multi-Tilter-Big-_-Tall-Chair-Business-Interiors-16766184.png?v=1750128615,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-Comfort-TimeTM-Ultra-Multi-Tilter-Big-_-Tall-Chair-Business-Interiors-16766184.png?v=1750128615,PUSHED
basics-comfort-time-ultra-multi-tilter-big-tall-chair,9768077066553,4,53498622083385,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/5siBXJActoGycgTF31fM4_09588a8c20cd4f40810c67c98b2d8956.jpg?v=1777596848,Basics® Comfort-Time™ Ultra Multi-Tilter Big & Tall Chair - Office context B [AI office context],https://v3b.fal.media/files/b/0a986500/5siBXJActoGycgTF31fM4_09588a8c20cd4f40810c67c98b2d8956.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-Comfort-TimeTM-Ultra-Multi-Tilter-Big-_-Tall-Chair-Business-Interiors-16766184.png?v=1750128615,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-Comfort-TimeTM-Ultra-Multi-Tilter-Big-_-Tall-Chair-Business-Interiors-16766184.png?v=1750128615,PUSHED
basics-comfort-time-ultra-multi-tilter-chairs-mvl1873-1,9815800054073,2,53498622148921,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/XEYoYJCp0ELN1pa6Yalg0_13ab9509d1aa49ddbe9d781679a58462.jpg?v=1777596851,Basics® Comfort-Time™ Ultra Multi-Tilter Chairs MVL1873 MVL1875 (Available with a headrest) - Studio white background [AI office context],https://v3b.fal.media/files/b/0a986515/XEYoYJCp0ELN1pa6Yalg0_13ab9509d1aa49ddbe9d781679a58462.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-Comfort-TimeTM-Ultra-Multi-Tilter-Chairs-MVL1873-Business-Interiors-16785165.png?v=1750132418,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-Comfort-TimeTM-Ultra-Multi-Tilter-Chairs-MVL1873-Business-Interiors-16785165.png?v=1750132418,PUSHED
basics-comfort-time-ultra-multi-tilter-chairs-mvl1873-1,9815800054073,3,53498622214457,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/ftwIqGiadozyxhiZjKrRD_aa8f2599940c44208083bc97cf7e7839.jpg?v=1777596854,Basics® Comfort-Time™ Ultra Multi-Tilter Chairs MVL1873 MVL1875 (Available with a headrest) - Office context A [AI office context],https://v3b.fal.media/files/b/0a986516/ftwIqGiadozyxhiZjKrRD_aa8f2599940c44208083bc97cf7e7839.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-Comfort-TimeTM-Ultra-Multi-Tilter-Chairs-MVL1873-Business-Interiors-16785165.png?v=1750132418,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-Comfort-TimeTM-Ultra-Multi-Tilter-Chairs-MVL1873-Business-Interiors-16785165.png?v=1750132418,PUSHED
basics-comfort-time-ultra-multi-tilter-chairs-mvl1873-1,9815800054073,4,53498622247225,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/HiR78-yN2gRreDKgF4JN5_176ae98a362c448ea0e5e67ae161669e.jpg?v=1777596856,Basics® Comfort-Time™ Ultra Multi-Tilter Chairs MVL1873 MVL1875 (Available with a headrest) - Office context B [AI office context],https://v3b.fal.media/files/b/0a986518/HiR78-yN2gRreDKgF4JN5_176ae98a362c448ea0e5e67ae161669e.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-Comfort-TimeTM-Ultra-Multi-Tilter-Chairs-MVL1873-Business-Interiors-16785165.png?v=1750132418,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-Comfort-TimeTM-Ultra-Multi-Tilter-Chairs-MVL1873-Business-Interiors-16785165.png?v=1750132418,PUSHED
basics-elora-home-office-synchro-tilter-chair-1,9770509140281,2,53498622509369,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/WMtYzk6Qyq7I5xwXQcd1v_c16259c335b6455290b9c15df92d43a5.jpg?v=1777596859,Basics® Elora™ Home Office Synchro Tilter Chair - Studio white background [AI office context],https://v3b.fal.media/files/b/0a9864fa/WMtYzk6Qyq7I5xwXQcd1v_c16259c335b6455290b9c15df92d43a5.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-EloraTM-Home-Office-Synchro-Tilter-Chair-Business-Interiors-16770866.png?v=1750129198,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-EloraTM-Home-Office-Synchro-Tilter-Chair-Business-Interiors-16770866.png?v=1750129198,PUSHED
basics-elora-home-office-synchro-tilter-chair-1,9770509140281,3,53498622542137,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/MzdgZwnfCYEGmBwbytsoq_a38ded48dfa74259b0747f199c12e1aa.jpg?v=1777596862,Basics® Elora™ Home Office Synchro Tilter Chair - Office context A [AI office context],https://v3b.fal.media/files/b/0a9864fb/MzdgZwnfCYEGmBwbytsoq_a38ded48dfa74259b0747f199c12e1aa.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-EloraTM-Home-Office-Synchro-Tilter-Chair-Business-Interiors-16770866.png?v=1750129198,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-EloraTM-Home-Office-Synchro-Tilter-Chair-Business-Interiors-16770866.png?v=1750129198,PUSHED
basics-elora-home-office-synchro-tilter-chair-1,9770509140281,4,53498622640441,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/txR8FCjvXG5PYmTHhotcZ_c037790a2ebf4c12894152208fca0f06.jpg?v=1777596864,Basics® Elora™ Home Office Synchro Tilter Chair - Office context B [AI office context],https://v3b.fal.media/files/b/0a9864fc/txR8FCjvXG5PYmTHhotcZ_c037790a2ebf4c12894152208fca0f06.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-EloraTM-Home-Office-Synchro-Tilter-Chair-Business-Interiors-16770866.png?v=1750129198,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-EloraTM-Home-Office-Synchro-Tilter-Chair-Business-Interiors-16770866.png?v=1750129198,PUSHED
bookcase-metal-2-size-options,9667812786489,2,53498622902585,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/1Huje6O20FcCfU_Tv9uv_607cd5af43ea4d599cfea2fd506a5d91.jpg?v=1777596867,Bookcase Metal 2 Size options - Studio white background [AI office context],https://v3b.fal.media/files/b/0a986524/_1Huje6O20FcCfU_Tv9uv_607cd5af43ea4d599cfea2fd506a5d91.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Bookcase-Metal-2-Size-options-Business-Interiors-16707640.png?v=1750116108,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Bookcase-Metal-2-Size-options-Business-Interiors-16707640.png?v=1750116108,PUSHED
bookcase-metal-2-size-options,9667812786489,3,53498622968121,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/CMVuiNwYvUJ7eO2TetpNm_db90a1bcf016442e8eab5a0822b5db01.jpg?v=1777596869,Bookcase Metal 2 Size options - Office context A [AI office context],https://v3b.fal.media/files/b/0a986526/CMVuiNwYvUJ7eO2TetpNm_db90a1bcf016442e8eab5a0822b5db01.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Bookcase-Metal-2-Size-options-Business-Interiors-16707640.png?v=1750116108,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Bookcase-Metal-2-Size-options-Business-Interiors-16707640.png?v=1750116108,PUSHED
