Handle,Product_ID,Image_Position,Shopify_Image_ID,Shopify_CDN_URL,Alt_Text,FAL_Source_URL,Source_Hero_URL,Live_Pos1_URL,Status
planters,9676187631929,4,53500092809529,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/GLyupzqKrsktfoOqQcC9j_3cc5658077cd4ed6863f92ba6b6a79fa.jpg?v=1777641972,Planters - Office context B [AI office context],https://v3b.fal.media/files/b/0a9869ad/GLyupzqKrsktfoOqQcC9j_3cc5658077cd4ed6863f92ba6b6a79fa.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Planters-Business-Interiors-16713585.png?v=1750117390,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Planters-Business-Interiors-16713585.png?v=1750117390,PUSHED
quick-assembly-electric-height-adjustable-base-2-legs,9783856824633,2,53500092875065,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/HO5_CjFeT6NbS7OMh0ejQ_4cd40497b0e74eccb2a4c9aeca7f4bc3.jpg?v=1777641976,Quick Assembly Electric Height Adjustable Base - 2 legs - Studio white background [AI office context],https://v3b.fal.media/files/b/0a9869d7/HO5_CjFeT6NbS7OMh0ejQ_4cd40497b0e74eccb2a4c9aeca7f4bc3.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Quick-Assembly-Electric-Height-Adjustable-Base-2-legs-Business-Interiors-16779769.png?v=1750131236,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Quick-Assembly-Electric-Height-Adjustable-Base-2-legs-Business-Interiors-16779769.png?v=1750131236,PUSHED
quick-assembly-electric-height-adjustable-base-2-legs,9783856824633,3,53500093006137,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/O5l3RtqbOfpkKV4AAji6P_fb53520d071242db96848cf313cc6e7a.jpg?v=1777641979,Quick Assembly Electric Height Adjustable Base - 2 legs - Office context A [AI office context],https://v3b.fal.media/files/b/0a9869d8/O5l3RtqbOfpkKV4AAji6P_fb53520d071242db96848cf313cc6e7a.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Quick-Assembly-Electric-Height-Adjustable-Base-2-legs-Business-Interiors-16779769.png?v=1750131236,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Quick-Assembly-Electric-Height-Adjustable-Base-2-legs-Business-Interiors-16779769.png?v=1750131236,PUSHED
quick-assembly-electric-height-adjustable-base-2-legs,9783856824633,4,53500093202745,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/RHEZWF-r-6iepZmyG1AGR_42b8426a66164c6095e4d58e98f7920f.jpg?v=1777641982,Quick Assembly Electric Height Adjustable Base - 2 legs - Office context B [AI office context],https://v3b.fal.media/files/b/0a9869d9/RHEZWF-r-6iepZmyG1AGR_42b8426a66164c6095e4d58e98f7920f.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Quick-Assembly-Electric-Height-Adjustable-Base-2-legs-Business-Interiors-16779769.png?v=1750131236,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Quick-Assembly-Electric-Height-Adjustable-Base-2-legs-Business-Interiors-16779769.png?v=1750131236,PUSHED
rambler-ottoman-8-shape-size-options,9769354592569,2,53500093301049,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/1Kuz-KL6jCZ_hOsXKqMeR_6b9010075e254653b63c1058a1b64712.jpg?v=1777641985,Rambler Ottoman (8 Shape & Size) - Studio white background [AI office context],https://v3b.fal.media/files/b/0a9869a7/1Kuz-KL6jCZ_hOsXKqMeR_6b9010075e254653b63c1058a1b64712.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Rambler-Ottoman-_8-Shape-_-Size_-Business-Interiors-16770080.png?v=1750129012,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Rambler-Ottoman-_8-Shape-_-Size_-Business-Interiors-16770080.png?v=1750129012,PUSHED
rambler-ottoman-8-shape-size-options,9769354592569,3,53500093399353,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/uLk58_2AVmi5Y6oJXDSEe_6f8911c1a82644838c42fc209e789950.jpg?v=1777641988,Rambler Ottoman (8 Shape & Size) - Office context A [AI office context],https://v3b.fal.media/files/b/0a9869a8/uLk58_2AVmi5Y6oJXDSEe_6f8911c1a82644838c42fc209e789950.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Rambler-Ottoman-_8-Shape-_-Size_-Business-Interiors-16770080.png?v=1750129012,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Rambler-Ottoman-_8-Shape-_-Size_-Business-Interiors-16770080.png?v=1750129012,PUSHED
rambler-ottoman-8-shape-size-options,9769354592569,4,53500093792569,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/SZbTAA0Va_dssRNallNYk_c658de5238ca4ce9ad6b316e4521f946.jpg?v=1777641991,Rambler Ottoman (8 Shape & Size) - Office context B [AI office context],https://v3b.fal.media/files/b/0a9869aa/SZbTAA0Va_dssRNallNYk_c658de5238ca4ce9ad6b316e4521f946.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Rambler-Ottoman-_8-Shape-_-Size_-Business-Interiors-16770080.png?v=1750129012,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Rambler-Ottoman-_8-Shape-_-Size_-Business-Interiors-16770080.png?v=1750129012,PUSHED
scoot-8945bl-lectern,9837829685561,2,53500093825337,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/5rwxpzoErze7BGtEpbgnq_82fb23286fd54e818fde40250f58b42d.jpg?v=1777641994,Scoot 8945BL Lectern - Studio white background [AI office context],https://v3b.fal.media/files/b/0a9869a0/5rwxpzoErze7BGtEpbgnq_82fb23286fd54e818fde40250f58b42d.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-scoot-8945bl-lectern-42613400731961.png?v=1759098225,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-scoot-8945bl-lectern-42613400731961.png?v=1759098225,PUSHED
scoot-8945bl-lectern,9837829685561,3,53500093923641,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/ZegmkUUAOH0CzQG3PxqBv_c5e1a342b8c34226b623cda262be679e.jpg?v=1777641997,Scoot 8945BL Lectern - Office context A [AI office context],https://v3b.fal.media/files/b/0a9869a1/ZegmkUUAOH0CzQG3PxqBv_c5e1a342b8c34226b623cda262be679e.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-scoot-8945bl-lectern-42613400731961.png?v=1759098225,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-scoot-8945bl-lectern-42613400731961.png?v=1759098225,PUSHED
scoot-8945bl-lectern,9837829685561,4,53500093956409,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/osEptkQ7T2ha57Ab-rRgI_1f4cdd8fdfbd4d909783984007b73a9c.jpg?v=1777642000,Scoot 8945BL Lectern - Office context B [AI office context],https://v3b.fal.media/files/b/0a9869a3/osEptkQ7T2ha57Ab-rRgI_1f4cdd8fdfbd4d909783984007b73a9c.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-scoot-8945bl-lectern-42613400731961.png?v=1759098225,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-scoot-8945bl-lectern-42613400731961.png?v=1759098225,PUSHED
sit2stand-series-sit-stand-workstation,9688143266105,2,53500094054713,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/DCInw-xVyk1vhSBNylrvb_466f51be73694d85ad6e2eb30bcdb0ad.jpg?v=1777642003,Sit2Stand Series Sit-Stand Workstation - Studio white background [AI office context],https://v3b.fal.media/files/b/0a9869de/DCInw-xVyk1vhSBNylrvb_466f51be73694d85ad6e2eb30bcdb0ad.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Sit2Stand-Series-Sit-Stand-Workstation-Business-Interiors-16723027.png?v=1750119430,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Sit2Stand-Series-Sit-Stand-Workstation-Business-Interiors-16723027.png?v=1750119430,PUSHED
sit2stand-series-sit-stand-workstation,9688143266105,3,53500094087481,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/gtQzlw12Y6AICmcChpgXr_9118e4dab13942dea943a3b85b55ff20.jpg?v=1777642006,Sit2Stand Series Sit-Stand Workstation - Office context A [AI office context],https://v3b.fal.media/files/b/0a9869df/gtQzlw12Y6AICmcChpgXr_9118e4dab13942dea943a3b85b55ff20.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Sit2Stand-Series-Sit-Stand-Workstation-Business-Interiors-16723027.png?v=1750119430,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Sit2Stand-Series-Sit-Stand-Workstation-Business-Interiors-16723027.png?v=1750119430,PUSHED
sit2stand-series-sit-stand-workstation,9688143266105,4,53500094153017,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/4UDW_IkCfEff2Ovm4TG4w_e5231ad8a4494f2e8c16408baadd4c3c.jpg?v=1777642008,Sit2Stand Series Sit-Stand Workstation - Office context B [AI office context],https://v3b.fal.media/files/b/0a9869e0/4UDW_IkCfEff2Ovm4TG4w_e5231ad8a4494f2e8c16408baadd4c3c.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Sit2Stand-Series-Sit-Stand-Workstation-Business-Interiors-16723027.png?v=1750119430,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Sit2Stand-Series-Sit-Stand-Workstation-Business-Interiors-16723027.png?v=1750119430,PUSHED
sora-mesh-back-chair-6941-6942,9828305142073,2,53500094185785,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/aILiHtb4VGR6k0WBiQetV_5ce79af85bf64844a35f3328944dc89d.jpg?v=1777642012,Sora Mesh Back Chair 6941 6942 - Studio white background [AI office context],https://v3b.fal.media/files/b/0a9869a4/aILiHtb4VGR6k0WBiQetV_5ce79af85bf64844a35f3328944dc89d.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Sora-Mesh-Back-Chair-6941-6942-Business-Interiors-16791110.png?v=1750133599,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Sora-Mesh-Back-Chair-6941-6942-Business-Interiors-16791110.png?v=1750133599,PUSHED
sora-mesh-back-chair-6941-6942,9828305142073,3,53500094284089,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/pAdOTFI59ztHkzquK7GXn_c13401d6c3964ea2be4972f7eb66dec1.jpg?v=1777642014,Sora Mesh Back Chair 6941 6942 - Office context A [AI office context],https://v3b.fal.media/files/b/0a9869a5/pAdOTFI59ztHkzquK7GXn_c13401d6c3964ea2be4972f7eb66dec1.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Sora-Mesh-Back-Chair-6941-6942-Business-Interiors-16791110.png?v=1750133599,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Sora-Mesh-Back-Chair-6941-6942-Business-Interiors-16791110.png?v=1750133599,PUSHED
sora-mesh-back-chair-6941-6942,9828305142073,4,53500094316857,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/pnzdB691IX8gSGCqZ-6Ed_e9a18fe12e91465a9c036937389e17c2.jpg?v=1777642018,Sora Mesh Back Chair 6941 6942 - Office context B [AI office context],https://v3b.fal.media/files/b/0a9869a6/pnzdB691IX8gSGCqZ-6Ed_e9a18fe12e91465a9c036937389e17c2.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Sora-Mesh-Back-Chair-6941-6942-Business-Interiors-16791110.png?v=1750133599,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Sora-Mesh-Back-Chair-6941-6942-Business-Interiors-16791110.png?v=1750133599,PUSHED
2-drawer-legal-width-vertical-file,9727968149817,2,53501320659257,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/ZG9Pj4vxOgWgHZmucZNK6_f30425f92fb643a29851da1ec3fa71b7.jpg?v=1777666955,2 Drawer Legal Width Vertical File - Studio white background [AI office context],https://v3b.fal.media/files/b/0a987a4c/ZG9Pj4vxOgWgHZmucZNK6_f30425f92fb643a29851da1ec3fa71b7.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Pedestal-File-File-_With-or-without-wheels_-Business-Interiors-16749095.png?v=1750124954,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Pedestal-File-File-_With-or-without-wheels_-Business-Interiors-16749095.png?v=1750124954,PUSHED
2600-series-4-drawer-vertical-file-legal-26-451,10095599190329,2,53501320724793,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/yhs9xS-mpCsmqxHXmbGyJ_46bd1ff685fd43ae8683eae2f76f71ef.jpg?v=1777666958,"2600 Series 4 Drawer Vertical File, Legal (26-451) - Studio white background [AI office context]",https://v3b.fal.media/files/b/0a987a4d/yhs9xS-mpCsmqxHXmbGyJ_46bd1ff685fd43ae8683eae2f76f71ef.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot2026-01-12100820.jpg?v=1768230595,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Screenshot2026-01-12100820.jpg?v=1768230595,PUSHED
4-drawer-legal-width-vertical-file,9727970705721,2,53501320790329,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/r8olLaQsEOfmkR21Lq36j_e408aa44a3d44b47804bf787ac680921.jpg?v=1777666962,4 Drawer Legal Width Vertical File - Studio white background [AI office context],https://v3b.fal.media/files/b/0a987a4e/r8olLaQsEOfmkR21Lq36j_e408aa44a3d44b47804bf787ac680921.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/4-Drawer-Legal-Width-Vertical-File-Business-Interiors-16748949.png?v=1750124935,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/4-Drawer-Legal-Width-Vertical-File-Business-Interiors-16748949.png?v=1750124935,PUSHED
4-drawer-letter-width-vertical-file,9727969984825,2,53501320823097,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/u8UHwqP5Ls0wQH_hMLbne_5d81748e6fb546ee89505db03ec53e4b.jpg?v=1777666965,4 Drawer Letter Width Vertical File - Studio white background [AI office context],https://v3b.fal.media/files/b/0a987a4f/u8UHwqP5Ls0wQH_hMLbne_5d81748e6fb546ee89505db03ec53e4b.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/4-Drawer-Letter-Width-Vertical-File-Business-Interiors-16748826.png?v=1750124914,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/4-Drawer-Letter-Width-Vertical-File-Business-Interiors-16748826.png?v=1750124914,PUSHED
6-person-workstation-chairs-bridges,9688261001529,2,53501320888633,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/AaQujgZdmxtMw5e4PenwE_d868075e41624fdabce5405b8b0b894a.jpg?v=1777666968,6 Person Workstation & Chairs Bridges - Studio white background [AI office context],https://v3b.fal.media/files/b/0a987a51/AaQujgZdmxtMw5e4PenwE_d868075e41624fdabce5405b8b0b894a.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/6-Person-Workstation-_-Chairs-Bridges-Business-Interiors-16724314.png?v=1750119719,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/6-Person-Workstation-_-Chairs-Bridges-Business-Interiors-16724314.png?v=1750119719,PUSHED
altona-high-back-leather-tilter,9664282657081,2,53501321019705,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/H10uX04sIf_H22BopMyr_02d6516c4c874744b3a7390a7a18d66f.jpg?v=1777666972,Altona | High Back Leather Tilter - Studio white background [AI office context],https://v3b.fal.media/files/b/0a987a52/_H10uX04sIf_H22BopMyr_02d6516c4c874744b3a7390a7a18d66f.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Altona-_-High-Back-Leather-Tilter-Business-Interiors-16697076.png?v=1750114097,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Altona-_-High-Back-Leather-Tilter-Business-Interiors-16697076.png?v=1750114097,PUSHED
armless-low-back-stacking-chair-mvl2748,9982115381561,2,53501321052473,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Yg2LPqR-jlWT62IVIyIZW_84f03cfd5cf3401581d41c59e54803b5.jpg?v=1777666975,Armless Low Back Stacking Chair MVL2748 - Studio white background [AI office context],https://v3b.fal.media/files/b/0a987a55/Yg2LPqR-jlWT62IVIyIZW_84f03cfd5cf3401581d41c59e54803b5.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/office-central-brant-business-interiors-default-title-armless-low-back-stacking-chair-mvl2748-43547823178041.png?v=1759098300,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/office-central-brant-business-interiors-default-title-armless-low-back-stacking-chair-mvl2748-43547823178041.png?v=1759098300,PUSHED
ashmont-medium-back-management-tilter-mvl2781,9771597070649,2,53501321150777,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/AgmadKCep3s9TgT6qWE_D_893b568b83b440bc9d7a988b1ad50a4e.jpg?v=1777666978,Ashmont | Medium Back Management Tilter MVL2781 - Studio white background [AI office context],https://v3b.fal.media/files/b/0a987a56/AgmadKCep3s9TgT6qWE_D_893b568b83b440bc9d7a988b1ad50a4e.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Ashmont-_-Medium-Back-Management-Tilter-MVL2781-Business-Interiors-16772758.png?v=1750129635,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Ashmont-_-Medium-Back-Management-Tilter-MVL2781-Business-Interiors-16772758.png?v=1750129635,PUSHED
atlas-sit-to-stand-height-adjustable-desk,9714121933113,2,53501321183545,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/3zQgDBF0JrFXeTE5gDbZ3_d65633a78f6f4fd59d1cad667d379bbb.jpg?v=1777666982,Atlas Sit to Stand Height Adjustable Desk - Studio white background [AI office context],https://v3b.fal.media/files/b/0a987a5a/3zQgDBF0JrFXeTE5gDbZ3_d65633a78f6f4fd59d1cad667d379bbb.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Atlas-Sit-to-Stand-Height-Adjustable-Desk-Business-Interiors-16740631.png?v=1750123194,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Atlas-Sit-to-Stand-Height-Adjustable-Desk-Business-Interiors-16740631.png?v=1750123194,PUSHED
av-stand-sa-81-3016,9846115074361,2,53501321281849,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/luvd7Vt-pC0op8X7r4dfC_7118e0887575453dbe487e7393575e58.jpg?v=1777666987,AV Stand SA-81-3016 - Studio white background [AI office context],https://v3b.fal.media/files/b/0a987a5b/luvd7Vt-pC0op8X7r4dfC_7118e0887575453dbe487e7393575e58.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-av-stand-sa-81-3016-42669093093689.png?v=1759098230,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/business-interiors-default-title-av-stand-sa-81-3016-42669093093689.png?v=1759098230,PUSHED
avro-350m-heavy-duty-multi-tilter-chairs-mvl11716,9776142713145,2,53501321314617,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/33l8X20aRQ_qqkfAIHpKM_8bd4f71ca65040f9a1c42f4ac6058ea0.jpg?v=1777666990,Avro 350M Heavy Duty Multi-Tilter Chairs MVL11716 - Studio white background [AI office context],https://v3b.fal.media/files/b/0a987a60/33l8X20aRQ_qqkfAIHpKM_8bd4f71ca65040f9a1c42f4ac6058ea0.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Avro-350M-Heavy-Duty-Multi-Tilter-Chairs-MVL11716-Business-Interiors-16773612.png?v=1750129847,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Avro-350M-Heavy-Duty-Multi-Tilter-Chairs-MVL11716-Business-Interiors-16773612.png?v=1750129847,PUSHED
bar-leaner-1-span-collaborative,9666368602425,2,53501321347385,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/f7Nlm_N2esQSHyNdgO2KA_1ceb8412ab0f433582acd3e5b8863da7.jpg?v=1777666993,Bar Leaner 1-Span Collaborative - Studio white background [AI office context],https://v3b.fal.media/files/b/0a987a67/f7Nlm_N2esQSHyNdgO2KA_1ceb8412ab0f433582acd3e5b8863da7.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Bar-Leaner-1-Span-Collaborative-Business-Interiors-16699683.png?v=1750114682,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Bar-Leaner-1-Span-Collaborative-Business-Interiors-16699683.png?v=1750114682,PUSHED
basics-comfort-time-ultra-multi-tilter-big-tall-with-headrest,9768075526457,2,53501321412921,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/4pZls6EV0De5PuD3gWpW5_a06dd063d54d4eebb920c7f11aff8a79.jpg?v=1777666996,Basics® Comfort-Time™ Ultra Multi-Tilter Big & Tall with Headrest - Studio white background [AI office context],https://v3b.fal.media/files/b/0a987a6d/4pZls6EV0De5PuD3gWpW5_a06dd063d54d4eebb920c7f11aff8a79.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-Comfort-TimeTM-Ultra-Multi-Tilter-Big-_-Tall-with-Headrest-Business-Interiors-16766026.png?v=1750128567,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-Comfort-TimeTM-Ultra-Multi-Tilter-Big-_-Tall-with-Headrest-Business-Interiors-16766026.png?v=1750128567,PUSHED
basics-comfort-time-ultra-multi-tilter-chair-with-headrest,9747447873849,2,53501321445689,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Km_o7_FpIamPgdBMYIfF-_06e4e9f27ac841a38b7931356cd79a59.jpg?v=1777667000,Basics Comfort-Time Ultra Multi-Tilter Chair with Headrest - Studio white background [AI office context],https://v3b.fal.media/files/b/0a987a68/Km_o7_FpIamPgdBMYIfF-_06e4e9f27ac841a38b7931356cd79a59.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-Comfort-TimeTM-Ultra-Multi-Tilter-Big-_-Tall-with-Headrest-Business-Interiors-16766026.png?v=1750128567,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-Comfort-TimeTM-Ultra-Multi-Tilter-Big-_-Tall-with-Headrest-Business-Interiors-16766026.png?v=1750128567,PUSHED
basics-elora-chair-high-back-black-leather-luxhide-mvl1893upu30bl20,9753585910073,2,53501321478457,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/MOLLcbTXZf26OKZ_2K47d_637e638b2d5f4bff8ad826245961234d.jpg?v=1777667003,"Basics Elora Chair - High Back - Black - Leather, Luxhide MVL1893UPU30BL20 - Studio white background [AI office context]",https://v3b.fal.media/files/b/0a987a6a/MOLLcbTXZf26OKZ_2K47d_637e638b2d5f4bff8ad826245961234d.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basics-Elora-Chair-High-Back-Black-Leather_-Luxhide-MVL1893UPU30BL20-Business-Interiors-16761065.png?v=1750127507,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basics-Elora-Chair-High-Back-Black-Leather_-Luxhide-MVL1893UPU30BL20-Business-Interiors-16761065.png?v=1750127507,PUSHED
basics-ergo-boss-executie-back-multi-tilter-chairs-bao28703,9666750054713,2,53501321576761,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/x0AnT0J8KOXuspqF5cU6A_4b7d3e3f2a2d4d91b9e8f69d2847721d.jpg?v=1777667006,Basics® Ergo Boss™ Executie Back Multi-Tilter Chairs BAO28703 - Studio white background [AI office context],https://v3b.fal.media/files/b/0a987a6e/x0AnT0J8KOXuspqF5cU6A_4b7d3e3f2a2d4d91b9e8f69d2847721d.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-Ergo-BossTM-Executie-Back-Multi-Tilter-Chairs-BAO28703-Business-Interiors-16704035.png?v=1750115302,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-Ergo-BossTM-Executie-Back-Multi-Tilter-Chairs-BAO28703-Business-Interiors-16704035.png?v=1750115302,PUSHED
basics-preto-swivel-tilt-chair-1,9771509907769,2,53501321609529,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/EFcZOXSiQdmQ8jaWYHb22_e1801fbd7caf48cb9a610b0aa57af2db.jpg?v=1777667009,Basics® Preto Swivel Tilt Chair - Studio white background [AI office context],https://v3b.fal.media/files/b/0a987a70/EFcZOXSiQdmQ8jaWYHb22_e1801fbd7caf48cb9a610b0aa57af2db.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-Preto-Swivel-Tilt-Chair-Business-Interiors-16772356.png?v=1750129542,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Basicsr-Preto-Swivel-Tilt-Chair-Business-Interiors-16772356.png?v=1750129542,PUSHED
beta-armless-posture-task-drafting-stool-mvl2718,9692248211769,2,53501321642297,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Q3pGtIMNH7F3Dh9DHfore_a4bd87c58e224b89940ecdf53eb00fdc.jpg?v=1777667012,Beta | Armless Posture Task Drafting Stool MVL2718 - Studio white background [AI office context],https://v3b.fal.media/files/b/0a987a71/Q3pGtIMNH7F3Dh9DHfore_a4bd87c58e224b89940ecdf53eb00fdc.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Beta-_-Armless-Posture-Task-Drafting-Stool-MVL2718-Business-Interiors-16727852.png?v=1750120428,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Beta-_-Armless-Posture-Task-Drafting-Stool-MVL2718-Business-Interiors-16727852.png?v=1750120428,PUSHED
boat-shaped-conference-table-96-x-36-x-29,9103188459833,2,53501321707833,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/92smPrTCJqCjqrtbBRI69_597a112caa1b44599aac60588bdc4964.jpg?v=1777667016,"Boat Shaped Conference Table - 96"" x 36"" x 29"" - Studio white background [AI office context]",https://v3b.fal.media/files/b/0a987a72/92smPrTCJqCjqrtbBRI69_597a112caa1b44599aac60588bdc4964.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Boat-Shaped-Conference-Table-96_-x-36_-x-29_-Business-Interiors-16689044.jpg?v=1750112254,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Boat-Shaped-Conference-Table-96_-x-36_-x-29_-Business-Interiors-16689044.jpg?v=1750112254,PUSHED
bolt-mesh-back-tilter-otg11510b,9708349915449,2,53501321740601,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/udFeRuSqfP2IcuIpq5JaB_1ddf9552e7b6446b9b374e5ac5a904f7.jpg?v=1777667019,Bolt | Mesh Back Tilter OTG11510B - Studio white background [AI office context],https://v3b.fal.media/files/b/0a987a74/udFeRuSqfP2IcuIpq5JaB_1ddf9552e7b6446b9b374e5ac5a904f7.jpg,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Bolt-_-Mesh-Back-Tilter-OTG11510B-Business-Interiors-16736586.png?v=1750122332,https://cdn.shopify.com/s/files/1/0859/0413/0361/files/Bolt-_-Mesh-Back-Tilter-OTG11510B-Business-Interiors-16736586.png?v=1750122332,PUSHED
